0,1,2,3,4
-10.687603,599.0454,4.8819556,-17.507856,0.61373186
-10.762751,598.25854,4.114393,-17.961887,2.5090537
-11.35171,598.55994,5.3780594,-18.397877,-0.051401615
-10.869709,598.3106,4.67344,-17.505627,0.60648966
-11.300564,597.0363,4.6053524,-19.273037,2.7244976
-9.00537,598.1888,4.770301,-14.52693,-0.07374072
-9.408599,596.52966,6.0054774,-16.88985,2.2262614
-10.699951,597.68445,3.9495149,-17.958073,2.6505172
-11.550872,597.74036,4.40516,-18.688446,1.5706749
-10.569602,599.5468,5.329497,-17.107864,-0.4812622
-10.366418,596.9412,5.055979,-17.568521,1.9352343
-10.509196,599.2867,4.408332,-16.46856,0.5863807
-10.060703,596.9136,5.1224184,-17.48251,1.3356345
-10.651913,597.1844,4.80784,-18.593803,1.7622015
-9.777418,597.92926,4.960176,-16.239763,0.672225
-10.624609,597.2317,4.038716,-17.485487,2.3078089
-9.082616,597.0803,5.682635,-16.28673,1.2272017
-10.4931135,598.4995,5.111303,-16.690195,-0.002534151
-10.739004,597.73914,4.3833866,-17.776802,2.3613086
-9.584292,598.87506,5.211581,-16.242651,0.8347151
-10.856053,597.1441,4.960874,-18.067087,1.8212652
-10.595472,597.3916,5.444828,-18.112541,1.6116447
-10.352881,598.3626,4.7432737,-17.529745,1.3720865
-10.24282,596.5531,4.3721623,-16.951565,1.9504161
-10.678744,597.52594,4.8021617,-18.134228,2.3443916
-11.275617,597.8135,4.727812,-18.746492,1.6189499
-10.885894,597.47095,4.6996317,-17.787096,1.9879882
-11.148751,597.1574,4.4695654,-18.145967,1.9524205
-9.072536,597.5497,5.429774,-16.577988,2.9038954
-10.827931,597.20514,4.6722374,-17.929722,1.744662
-10.955577,597.4067,4.845813,-18.306814,1.7426493
-10.115408,599.0575,5.304786,-16.746567,-0.16989708
-9.6773205,599.6595,4.8031754,-15.821889,-0.75382733
-9.191822,597.7377,4.3318706,-16.26561,3.5568826
-10.799948,597.8955,5.0880523,-18.297417,2.1642263
-10.029887,596.2192,5.360426,-17.378616,2.3829691
-9.744295,599.7738,5.1721582,-15.725721,-0.73017716
-10.54005,597.23773,4.805466,-17.89903,2.1404998
-10.21644,598.23444,5.0046935,-17.579826,2.0581567
-11.134008,597.83295,4.3643923,-19.312298,3.3441823
-10.967502,598.24744,5.251633,-18.312153,2.2717063
-10.075749,598.45404,5.75537,-18.104061,2.9475727
-10.778195,597.73157,4.5779996,-18.076916,2.4284227
-4.355037,601.0571,1.04076,-10.687582,5.1785455
-8.826386,597.6034,5.225045,-14.905682,0.97035384
-10.953854,597.64624,4.4240828,-18.299118,2.5179656
-9.578134,596.5803,4.700095,-16.711845,3.1507237
-10.471654,597.00616,4.5826836,-16.964191,1.8272252
-10.763983,598.05505,4.8598557,-18.205395,2.3384311
-10.843664,598.05115,5.0050745,-17.439625,1.1507285
-10.370927,597.4535,5.3220286,-17.406624,1.4508781
-10.708012,597.0061,5.176077,-18.701515,2.4038324
-10.794675,598.24536,3.7831159,-17.596046,2.4796624
-10.823293,598.3366,5.2945547,-18.056581,0.9366088
-10.540152,598.1195,4.899953,-17.659775,1.698817
-9.885484,598.11163,4.746704,-17.706085,2.9243853
-10.489286,597.7021,4.1428657,-17.927584,2.9457636
-10.631298,597.6905,3.9025245,-18.360004,3.6569512
-10.369109,597.97174,5.1535015,-17.085468,1.1688199
-10.895961,597.83844,4.832153,-18.094591,1.4503314
-10.706537,598.92224,5.4093447,-17.168102,0.32568288
-9.777463,598.2433,5.869627,-16.768887,0.646739
-10.752896,597.8202,5.411909,-18.979067,2.6427817
-10.988795,597.0466,4.592524,-18.701096,2.7273543
-10.178777,597.6239,4.0185156,-17.7611,3.4766886
-10.059568,597.4584,4.5582757,-17.448284,2.3330045
-10.168995,597.1782,4.2313375,-17.41924,2.6401985
-9.9689045,598.2857,4.023628,-17.066452,3.5502038
-9.238406,597.2385,5.2708316,-16.07197,2.3802047
-11.155648,597.91394,3.6408157,-18.059103,3.0250413
-11.804795,597.2301,4.397116,-18.802475,2.3516378
-10.482545,597.2334,3.9764442,-17.912766,3.539962
-10.807255,597.7214,3.6257124,-18.25811,3.8112726
-10.823053,597.7412,5.000663,-18.589903,2.0082123
-10.066258,597.4914,4.783212,-17.052387,1.7837234
-10.93643,597.96893,4.7532845,-18.297077,2.4545164
-6.5345297,585.9641,-21.16926,1.4930577,17.347694
-7.5979223,586.2401,-21.533913,1.49266,17.198805
-8.40566,586.5466,-23.937511,3.9934993,16.19549
-8.360245,586.5302,-25.249208,3.6456752,16.938314
-6.3019657,587.455,-23.708843,6.244931,15.143437
-9.220692,587.8741,-16.592613,-2.118967,14.486946
-9.941329,588.77545,-18.179722,-3.4843607,16.874657
-3.210473,588.7669,-22.37471,8.970734,11.835311
-7.081522,587.05597,-22.571396,2.664229,15.88537
-8.250088,586.3749,-23.773527,2.9175158,17.439878
-8.279267,587.46204,-17.07164,-1.168325,15.181002
-6.9122543,588.3149,-21.191002,4.340941,13.151861
-7.9666715,587.7301,-21.32799,2.0695162,15.8067875
-9.013611,587.7297,-21.872011,0.49108458,17.650774
-4.552704,589.49,-22.282154,7.050297,13.021628
