0,1,2,3,4
-1.0577259,595.40497,2.136258,-13.879208,3.425587
-4.286235,596.20667,0.09248936,-19.014685,-0.30362988
-1.9747944,597.62964,1.9470729,-14.745197,-0.07782954
-0.8162923,599.8197,4.8347516,-13.524025,-1.4434249
-1.9540077,593.79364,-0.7250211,-15.128886,2.4066024
-0.53765404,601.793,-0.93976283,-16.230179,1.0528669
-0.95869905,604.00476,3.777979,-11.48739,0.6674105
-1.3008096,598.6614,1.191387,-14.945513,1.3035178
-2.5012226,595.77155,3.0492477,-14.671254,1.2312161
-2.9537742,591.66907,-2.8729315,-14.432951,4.2381396
-0.175942,603.5791,1.9529555,-14.323346,-0.39678752
-2.2207732,596.2879,-4.018322,-12.906807,6.9638977
-1.0318606,603.174,3.2189775,-14.863836,-1.1885033
-0.5236541,601.5858,5.9119473,-14.4132395,1.0558497
-1.1546906,594.3615,3.7893162,-16.794868,2.3554382
-3.3816032,597.30664,-2.1648803,-18.887691,-1.5821533
0.028609574,600.43726,-0.9751582,-13.986504,2.75426
-4.4840527,595.8235,-2.5926378,-21.058449,-1.4298975
-1.7072027,596.23584,-4.0036817,-17.039442,3.093615
-2.3028975,600.92334,-3.10285,-15.030689,2.9330165
-2.06222,598.0969,0.072553754,-17.42487,-0.75703037
-3.3120623,593.39703,0.62149906,-15.376541,-0.6586869
-2.6129353,598.4455,-3.175511,-17.737617,1.7156163
-2.666933,594.72076,1.4610984,-15.281173,-0.1006614
-4.8569336,590.53876,-7.300314,-16.051834,5.597872
-1.8570979,597.0795,-0.90967834,-14.267802,1.6020753
-2.354504,597.3505,1.6969794,-12.529278,1.6305538
-1.9522974,597.6205,0.8563994,-15.868882,-0.13077343
-5.385041,593.71063,-0.9953158,-14.89607,2.1097877
-2.9772816,594.83234,1.094726,-15.604428,-1.2640866
-1.2685722,599.8624,6.483868,-13.193428,-2.038101
-2.2436647,599.668,1.0606796,-13.962003,-0.16200966
-2.007453,595.8902,1.8977165,-15.931054,-0.58582807
0.013178289,597.53644,2.8480234,-9.925764,7.661267
-2.1442533,601.07587,5.5184717,-13.747512,0.80461097
-3.4627647,595.49976,-1.9456333,-15.056648,1.1217544
-3.7042198,595.7089,2.0915294,-15.958759,-2.0190525
-1.9486828,600.52325,0.87171924,-16.856049,-2.3448658
-3.1779912,597.47095,-1.5100968,-15.634156,-0.29355717
-3.4509287,593.8317,-0.051656306,-17.304316,-0.8415929
-2.2408242,598.4643,2.5566423,-15.992335,-1.1613351
-2.4181266,599.06146,4.7573533,-14.912548,-0.32199514
-3.3940282,598.67004,1.8449798,-16.227087,-0.5202893
-2.444107,595.05646,1.1968486,-17.245573,-1.5339925
-2.974861,594.404,-1.5576646,-17.221048,2.1680908
-3.6933517,596.16516,0.80229586,-17.826277,-0.2063964
-2.5957696,595.1101,-0.48307717,-17.276136,-1.2527629
-3.9084554,595.4258,-0.717589,-11.86275,1.6622669
-2.7811418,588.98645,-1.0199989,-16.86535,0.41295528
-1.7718737,599.57056,2.6382003,-13.895681,-1.3296951
-2.301609,597.9459,-1.1346927,-16.31478,1.1187696
-3.4700418,596.754,2.3232698,-15.784468,-3.2111454
-1.5792786,597.90845,1.2128192,-17.0482,-2.1884751
-4.757203,596.97015,-0.5372176,-18.371737,-0.047870398
-2.0777416,593.4,0.49627757,-12.873176,-0.005051613
-2.692965,592.0127,0.9473343,-19.566074,-1.3024002
-2.6684785,599.55505,1.8020408,-13.845891,1.4700718
-2.5183759,599.44574,1.4288148,-15.721642,-1.2751238
-3.5663729,595.68567,1.1387198,-16.572796,-1.1791575
-4.8334885,591.8634,-0.48939657,-19.652693,-1.38994
-3.7222023,597.5281,3.8553967,-15.51712,-2.332818
-4.3495913,595.18787,-1.0210966,-18.092539,-1.2459352
-2.7708895,595.3277,0.60747397,-18.568445,-1.2516186
-2.0144715,602.71234,3.8961053,-15.254124,-0.6319695
-4.5086365,587.65845,-2.5945034,-18.067352,0.23376977
-4.9282746,590.8766,0.41526175,-23.484325,-4.038231
-3.514479,593.9594,-0.3531232,-18.205599,-1.6814265
-2.8771088,597.83417,-0.3010571,-17.429417,-1.3203651
-3.4548268,596.4516,2.5119405,-16.775267,-2.2041044
-1.8835667,597.7845,2.0982373,-17.803364,-2.377108
-1.8029096,596.39465,2.9880557,-16.87996,-2.946738
-3.6441543,597.5652,2.4653494,-16.75676,-1.1514091
-6.3534765,588.28284,-2.2465682,-23.937122,-2.9117153
-3.9118567,595.3731,1.1858468,-18.633438,-1.2505182
-6.1605525,592.6024,-2.9756303,-21.60133,-1.6391633
-4.321302,593.8353,0.16275835,-17.586836,-0.24264109
-3.6356611,598.0231,-0.13576591,-16.871603,-1.3871369
-2.4945598,594.5255,3.814499,-19.069296,-1.7435415
-5.9288144,591.71936,-1.5328473,-18.21754,-1.349575
-5.0414553,588.842,-1.0352331,-22.650778,-3.2484112
-2.5962954,598.1885,3.5607874,-14.855834,-1.4345751
-2.3831675,598.4819,1.5856024,-14.320067,-1.2844405
-3.4301887,598.76636,-0.55135417,-13.10162,4.349931
-2.932876,598.584,0.9936676,-16.793695,0.68844914
-2.4727454,597.50635,4.83918,-17.025745,0.068039775
-2.2587888,598.2007,3.0772948,-16.22762,-2.9755158
-3.0241714,595.1088,1.3174322,-17.586191,-2.032252
-3.1379366,594.5173,1.9293143,-16.900543,-0.4543839
-3.8884552,597.2579,-0.26177788,-18.669573,0.84362674
-2.4505653,595.9838,1.6602381,-16.673111,0.6062819
-0.7225344,599.9764,7.8023386,-13.0631485,3.3218455
-0.6305242,600.725,3.9875093,-15.382127,-1.4117179
1.0390986,606.0191,5.036937,-12.860562,-2.2454104
-3.7927494,594.30566,0.023142934,-15.2162,-1.4884332
-1.6413667,598.56555,1.8543569,-17.49381,-0.81570196
-4.6511383,597.8614,0.43412876,-17.500162,0.8053589
-2.2071395,599.2988,1.3630071,-16.723047,-2.1372283
-3.6763897,597.0572,-0.8592869,-17.153093,0.1711098
-3.5798283,597.208,-0.55980873,-16.899956,0.9788525
-3.5157137,596.1712,2.817449,-17.39335,-2.496032
-3.2603016,596.5029,1.2270426,-17.485188,-1.7717849
-4.069656,596.2324,-0.9251478,-16.713335,-0.82821995
-2.9158323,593.928,-1.3535565,-18.462736,-1.8580003
-2.5674288,596.2044,-0.4090622,-17.559937,-1.81424
-3.1039052,593.29193,0.15621734,-18.20531,0.7673845
-2.4400864,594.4481,-1.389158,-17.78623,-0.3218209
-1.1002207,599.83716,0.9025496,-16.10915,-0.1940782
-3.602684,591.212,-0.16483963,-18.500872,-1.075836
-4.5587945,596.6488,0.87679756,-13.712053,-0.8249157
-0.11680722,602.3926,5.2882895,-13.412566,-2.209239
-1.9940622,597.1783,2.35646,-16.89314,-1.1921003
-2.3050094,600.3122,2.9146488,-16.975246,-1.0656033
-3.4970002,592.14856,-0.32030964,-18.670536,-2.4181736
-1.3293998,597.3368,-1.4819402,-17.382065,0.9107102
-2.4320908,592.7283,-1.4307779,-19.20773,-0.70843625
-2.9892645,592.2775,-3.3972707,-19.50788,-0.70446223
-3.158914,593.26794,-2.8557575,-19.721306,1.4377295
-2.9351196,595.31604,0.59015656,-18.94807,-1.5876005
-3.4580133,592.7098,-3.9563203,-18.74428,1.5009019
-2.3362515,596.3774,0.44523287,-17.649689,-1.7401067
-3.7314281,590.06915,-2.8978128,-17.698277,1.4920537
-3.5101013,592.48126,-3.9247003,-18.484535,1.1804879
-2.7952414,592.2231,-1.4918416,-19.894388,-1.3412771
-3.011477,593.3128,-3.2883625,-18.437983,0.3211937
-3.6662488,592.39844,-3.096154,-19.140732,-0.39068604
-13.774915,583.9969,-23.156507,10.419149,24.796753
-13.801235,584.5495,-25.22173,8.65666,23.836355
-15.542725,581.4259,-27.372505,7.0367174,20.598007
-14.784444,584.4076,-25.037258,9.910322,22.207502
-11.854268,583.92596,-26.28025,12.017357,20.898247
-9.013024,593.40967,-20.473976,2.5843523,18.59447
-14.361826,589.5203,-24.118633,1.6000147,22.482695
-7.7620974,585.90955,-23.845175,18.449022,17.736021
-12.485352,588.39233,-21.986544,11.8148,24.124838
-9.415289,587.53375,-24.138565,6.4428825,21.601303
-7.2949147,584.6886,-20.759851,1.5969579,17.881866
-14.448243,584.2675,-25.537401,12.778324,21.100195
-13.476697,584.4342,-23.563946,13.417072,24.25718
-12.402571,587.9568,-24.727568,5.5359397,21.821156
-10.184614,582.61176,-23.730265,14.2013855,23.742529
